policy,seed,prepared_context_hash,kernel_run_hash,selected_set_hash,fills_economic_hash,trades_economic_hash,selected_count,selected_overlap_with_ranked,total_return,cagr,max_drawdown,sharpe,calmar,profit_factor,win_rate,payoff_ratio,trade_count,fill_count,turnover,exposure,avg_exposure,max_exposure,elapsed_seconds
RANDOM,236,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,c1e32046c164d4b0783e9036abad00743bb5d50ac16a6bf2d3b67c4c50251dd7,b09be9ef8c0fd3dfe99942011ce36e749c6921d2fd0f816fcccf33d24d322445,d8d96298d4588c7bcf0a8017d3861a777def16d7027bef8a5c44158f72e24c5e,c221861dd4b2c6fef89ea10bb3b54b9eb5f00b10bb8c82916ad9f8bfe0160c92,112,0.422018348624,0.132149441718,0.277684122954,-0.0804275474052,1.5259603095,3.45259966159,1.32618393667,0.409523809524,1.91217218776,105,221,23.694509445,0.365980049644,0.365980049644,0.708721723341,0.4315143
RANDOM,237,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,0592ee60149d04e2edae8df3a387eaf0d54a5b29804fad7e210d8c4c60a70403,6c518d68a22aad109df204169454270fb114587c97b30aa2b078927d1d392296,b0fafc65bc0606411fc2bf72487e32c11b58682cb91be30f3140b69acb4aee00,26da94247ecfc3cd73e080e5599d4491297a62a9f8860fefd02232146f1328a6,108,0.440366972477,0.124394400694,0.260462638047,-0.13440801307,1.30794576697,1.93785052021,1.25455220596,0.367924528302,2.15525635383,106,222,25.889852465,0.3821007757,0.3821007757,0.764076463044,0.532201
RANDOM,238,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,0d50ec7d65b7f0fd29680f99e63e3692a36b3f3ddd4f4f07954791e95ad6e3ae,10245ac9cd47572b0f16b455ce9e736b8f87ff1110588752d28da97ba08b565f,7558fb31dc8a0a473e29e52a7418a85600cf4ab572519b9abbc89accc5212f00,122341b4268c52f434f4ba4f9fb00c747051ec93f543dda98c3a0d247bdc9418,114,0.449541284404,0.256711891764,0.57008623099,-0.0676776772535,2.67300570436,8.42354900648,1.64889027196,0.467289719626,1.87973491004,107,226,26.66607589,0.362335288297,0.362335288297,0.687471124391,0.6221244
RANDOM,239,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,a57e150a679e535ebe34dc3d76a2372b4f2f670b843c391b7457fcb0d2f65bbf,29b91ec6609fd775d19d4acaa1dca45cdb8fc5ba4fc0d709366e9933a2d53304,30ba848efa4f0c440f38a45dfbe0295d6da139243b4fb46f334ab7368bb714be,68ebc83cffbc140859e410d268f476f0ae2b6dbd1157e264f5bbdab5ffb3af22,116,0.412844036697,0.279412119699,0.626572235657,-0.0916242650261,2.4179072211,6.83849671786,1.52561765487,0.377358490566,2.51726913054,106,220,29.045553775,0.378341395875,0.378341395875,0.697208228665,0.4786338
RANDOM,240,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,bb39d1609d7aa4d8d8ee504d199c012926f902818e856956d1b12fce4d52454b,fa1af24dcddcb5fefdc2f8bc3f2b0209b36381bd8c932d06bd6167792027f1a2,7cec6fd5bd06e1c1bab663cb7df5d840fd4b00389c6d87dd2eee3ef98cf99cff,2d7045c953870cf22bc12489006fc5a4aa7e2780b0c9c126cf2e267698dee51b,113,0.403669724771,0.0572011998976,0.116079242201,-0.113014766346,0.652718982729,1.027115712,1.12816667749,0.357798165138,2.02491454933,109,229,24.22579653,0.352092154051,0.352092154051,0.798934911189,0.7322646
RANDOM,241,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,fc95dda091fa90b90460d65890780cc84c572a08d806735e45da6c804b780ca0,74d3f35be53ffdc8ea2fd5361b13a37abefd9b10d8e9849d2734f7e95c24b4ca,e796c41e41f0399ecf0c4ab39ad930a02d56859697f3f0b188e7e7ab0e92a77c,93a8bb9648e6711f5c6bd18421dd02284210c47e2da7868e0af63a606d442ad0,109,0.449541284404,0.0975757981654,0.201796294572,-0.129138527557,1.09188193641,1.56263431518,1.22928228808,0.365384615385,2.13506923719,104,223,24.172466505,0.373782162503,0.373782162503,0.797000424303,0.6542471
RANDOM,242,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,766bbb550eb136080822788e60cb1efb151e8e526038b44aaef85aee99be0795,fbfaef10b8bfc0fb0cb3c065a72661af623a9d96bf7d9e6aec61aeb66e613886,d898deac005df8edef3a1c100e67612c6c52e4947519b16cfb2574ef08c9b8c6,4d251a006c90e441d12c4e38a16532ebc4ee4f82f7906a3a9acc9a44f820e8f3,113,0.403669724771,0.219483525528,0.479582717578,-0.0906793283471,2.10833278257,5.28877668504,1.50094756156,0.401869158879,2.23396846371,107,228,28.82477364,0.394616907676,0.394616907676,0.725702881463,0.6746114
RANDOM,243,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,6f92a44b763de436e5dd2796626732f4b47352dd4a7908126b3e96050055d6e6,571fc1c793ca4127104ca5f7a27373357a9044176449e41b967c708454757f6b,4a0408cb61f1ac329422a1affc8c3435ba165f8f02efee383a6b3c1acc16c9a0,2fdb5e5ab4cb7d950bb4788ab4773d1c90154b16b3ab61f25d84e27c316387f9,97,0.339449541284,-0.00387759663955,-0.00764117125296,-0.151761096126,0.0453956093738,-0.0503500004153,0.989647199022,0.372340425532,1.66826242121,94,196,20.81732919,0.318723318557,0.318723318557,0.686192378775,0.4319809
RANDOM,244,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,50aa789a8d10d2c78f97f84931b625297532d4b5e7d7652b31756dca93662894,72b51d0b7a0a0167c8f0c063360fe9d8b117ab68c8fba32fa8f24717bdd36033,8fd6a1234adc391ce8aa078d03c2e56f9318ab4a7aa319d003b7092bc1a376f7,41d4f0c82da1395f830b300c7481edae6804803b5dcc9ca651e60899cc016823,117,0.467889908257,0.18938958545,0.408361890673,-0.107500749089,1.82748023768,3.79868879177,1.44584053546,0.383177570093,2.32745061806,107,226,25.723819915,0.377026536906,0.377026536906,0.741085806842,0.4970884
RANDOM,245,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,7dbc899d039c72cde99c22f57e13cf10e49a528d83627f191baf1cd6eaf2685c,aa0339dc3c4ae0ee8fc9230bc0fb2c8b97d7f0a0cf0aa47972979fe05bb6f272,dd5d3fa9f30bf50f5000e4ca426b7d7b3f50e796bc028fd80f7cc533da236f46,804c234e7245672d35141595885c8d032379f9185984fb63e040b733c7cfc491,112,0.440366972477,0.174224139273,0.373128256519,-0.108226768276,1.61162194594,3.44765220714,1.3494594509,0.419047619048,1.87084151148,105,222,27.5087569,0.380502819913,0.380502819913,0.756305753168,0.4714622
RANDOM,246,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,665060f3d42e8edd6fe99129adc05eb97b5026c8ba756038eb9331868f692999,f5bde2f1bb3fd90eff17fbbca277fa483acfdc269d5edad9fd847d3d5a48491d,840bb6986e99e62a5673a11a298803e5f2d845917aa6143424a3f79896ae415c,007158ac9923a01d035a830896be5762fd1d75b02333b9c2f58e53e6a1a5646a,113,0.412844036697,-0.0187134900539,-0.0366096214873,-0.151100784178,-0.129945420315,-0.242286111793,0.960921994967,0.368932038835,1.64368235981,103,215,22.97897531,0.366379871572,0.366379871572,0.71559905518,0.4182342
RANDOM,247,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,9aaf77d5136d91cc82d3db8e4163853afc892d647b7fab4d455119f706a0315b,c66fd1fd1b05693e78113b73f00613d33cfb3702727312aabcf25035fcb63f94,fb7bacccdcaa59f7252cf73c9c2de8ba943f8f986c5b460bbd12c053a8d0df72,dec4ee7a8ec9a97b48666c197ba5beaee51bbfabb2264a78cf73e93c64b77836,112,0.467889908257,0.000688616349851,0.00136000809291,-0.135018422166,0.101284264547,0.0100727594879,1.00154067339,0.355769230769,1.81360067884,104,223,23.344555265,0.357049397332,0.357049397332,0.787271514174,0.3882226
RANDOM,248,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,b4a9c434411aa74136a7977ffd18d841713ec41176de581dac947587c5f6ace3,f0bcb0aa4020026596984faca008a424c3450c82a34938b6f30c8642c38a257a,5bd2fda67b25f2f06023242396823eb26f32b3e28221d6eae84a8fef029fcdad,a9089215ee75c0cc79a716bb61b2fc331b711183587e0c92e373ebde1f8f5b0c,117,0.504587155963,0.0643691486096,0.13106859233,-0.112825109681,0.808500902261,1.16169700788,1.13577804643,0.363636363636,1.98761158125,110,230,24.30269289,0.360043203709,0.360043203709,0.646969519671,0.3740103
RANDOM,249,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,4a22edf1b956b422fc731bbde7287d0c58805f2745d9bcea29f3c69aaeffff99,ca26eed5571a35df74a2a2c6c46431b2a93c71012823f0c3a54bef03c833680d,86b136d45b63fedd6c87fe09fc4f03c7abcfe3a62407e6e492fab05c3089f9a7,e189aaec0cd6a1d3607e7edd48c1774ac90dcf1b0a6b049853e44ffc03dd99c5,112,0.467889908257,0.131258334836,0.275699392764,-0.112074979223,1.33251584231,2.45995488625,1.30940331742,0.407766990291,1.90175243721,103,219,24.16709976,0.380849066553,0.380849066553,0.761434214939,0.3175384
RANDOM,250,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,3c4aeb174eec1dc01cea6a31ee6d42a9e904f4d430e1dd3c9fa3a52d5c31f500,c3c2feafeab0a863e903ec9c22580c4f44e4cf52ee9405cb84bcd5983badd5c0,4b080f2b4123c41f2b5fcad1f1acfc35b8546a7b452599dc1145f035f37f0b42,563786158a0c377442d01b4df1fa6ec1136c257055c3a6fa870aa75c0e673821,115,0.403669724771,0.348083849004,0.803446411264,-0.0714333165108,3.09496012244,11.2475025732,1.88841706154,0.45045045045,2.30386881508,111,234,28.974059115,0.374170527438,0.374170527438,0.698810128537,0.4064986
RANDOM,251,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,bb3ad98a19e370cac8c6473f6eba4a65127eda094bd09266824cc605ecac0e2d,9892c7cb3bd46ae66dcb9dc1c988e9edcef0e6dd745f0366844adff136caf536,ae8c4e25839071dabe18b93c15c463dbd026c3ef7ebf9ed4273bf2dfaf71016a,de9d057bf9a3d69bb74badfe4e9840ef8cfd998746d3df82d5b43ed611a3fac5,117,0.357798165138,0.410126698273,0.97098794057,-0.0691237820838,3.64401660549,14.0470893128,2.02799638032,0.446601941748,2.51295203649,103,217,27.198609155,0.378892757007,0.378892757007,0.716648232514,0.4477211
RANDOM,252,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,35437df1d15afc423804fa636e5a758ad66b0571af0bd7b1cce6b27793f98144,b1ff779f1e890155d81657d63bffd553377632c420891db1bdcd06ff9fa67202,0491a45e8ce838578bad6312ab57340b1ed162ffc67c0ec4149d48c5a8c0ef72,1267b6c7569393aaee77fa11dfd36cd91cfdbf1ba232ff937c46030a158a9a65,111,0.467889908257,0.169878397796,0.363113077063,-0.127759516004,1.66241243654,2.84216071272,1.42313767573,0.44,1.81126613275,100,214,24.66840038,0.384775248512,0.384775248512,0.726634028985,0.4488434
RANDOM,253,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,ac53b4cee7b831e32bf0ed770bbc6d923d59d1ebc1f24a22be8a77d343d17ba9,c4071f5231bbbd770d9d64ac49307f1f231d9ac31df1c1ea5dc9dc65ce188304,47ebdf1679e75613703528e2d7a90e81babecaf0dc2f117b21cb17ad44532c38,ae07f22ff37772bb6d29aad4998605ca25f25fb86a3fc06e31e52bd458eabca5,116,0.48623853211,-0.0105375424775,-0.0206977169044,-0.141066837789,-0.0259832472056,-0.146722767936,0.976352863124,0.345794392523,1.84715406537,107,229,23.427020705,0.361823218575,0.361823218575,0.65048303767,0.6463024
RANDOM,254,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,e4f6b701e7236d91a6b0bb838aa7bf37a8f8640d866f2beb8b3ec5866773ba33,2718022fec191c82581e6f30e9af7b9ef8535cce43911f9026d0f880e79e9739,58c13b78877a3ffe64b9bf4ecae17303a81c8ca1214ce3d87f1674f55d4c819d,a97ccb8067400c9b804aaf3fbb5d807ed106d7239685f9c3f418f15b511c301f,120,0.366972477064,0.280099686878,0.628298511581,-0.0985023465792,2.72418720343,6.37851313598,1.5588279801,0.414414414414,2.20269171102,111,233,28.737793215,0.364979710047,0.364979710047,0.722499924806,0.5127584
RANDOM,255,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,3ba80160ea8ceb9213c64764d118f659f8cbf7600471f0fc1a9dd37599aef065,1a38de2b165fc68053027755f8f0a3c3b12ca649b42056e278a22ef2ce9cdce9,9c7020be3d66acefc4e36b9672d32dee586d151046200dd464ba3cd7b2458af3,06959b53d54c49e84d528bfe83c89b363095ed8f9d76f6821d479061b3074325,120,0.394495412844,0.088997661885,0.183322718933,-0.099292801065,1.12819423362,1.84628409076,1.20551836801,0.379310344828,1.97266642038,116,242,25.18943994,0.348714445894,0.348714445894,0.687471124391,0.5349173
RANDOM,256,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,a8e3b14bd7a8ccc9a5ed0948cd9e33fb48c63a3b83586523f579839d8fefdd10,9c4768a22c5e535aa6e67d5ca8a294d715ad57459de44cfe11dff40e2ae68363,e05e23c344cba0f7766e5ee39100727bfe703340d28c85c067ed18256c5c6bb0,51a2fe6e221ecea1d9fcefaafe3283d663ee199f63c84ec6ae0e5fd992ee107c,117,0.412844036697,0.072381792074,0.147941141082,-0.0906684477944,0.868772236784,1.63167170808,1.16587069924,0.36036036036,2.06942049115,111,232,25.09764854,0.364047219139,0.364047219139,0.672424335073,0.5671337
RANDOM,257,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,f2c47d8d5d13f97724f117b0286674d2d203e79d8141b83734c69ddb9973a216,40fc22ae6ebc10c0974d7b41ba5e61864fe8117f5da7c68069c64e5d9e19100a,65bb04d844c13b9c50b4e6df95059e6d7e858de87dc2a5e46066e8a17cec5899,f66ab1c0072a27416222f23e3bfe7910fc5e3182c591764e330551e6240dd48e,112,0.376146788991,0.113928701847,0.237404506281,-0.0997133615731,1.37059180281,2.38086954983,1.27793893796,0.435185185185,1.65860160033,108,223,23.968278415,0.370126944013,0.370126944013,0.687425355732,0.5489218
RANDOM,258,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,51b5d379fd87d1b03ba0736249693baa77154da240020ceffeaa13e52ed8ec37,355b7faf9f395de254a275501759a0b6a3c9c833ac3e84f86cac414a89e44c69,2e704939e6bca9d6b88ebbfa93636ef5cba988c8f6c644ded43531ea6cba907b,be881c1a76fb4c4a1ae26a52f218fb734ee5d9bc1b52e59050d7e24fe4f617e9,116,0.43119266055,-0.0488101226335,-0.0940745852295,-0.172554113144,-0.434739428527,-0.545188888953,0.898622503282,0.333333333333,1.79724500656,105,223,23.810219855,0.365486323528,0.365486323528,0.687471124391,0.4677539
RANDOM,259,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,8a6d2da39f7feae8c6d10392dcd35028ccf8e8bfc0e007d74b11f9d1b5a5fa52,09f6ca85c626c0caeb31ad170d9f4aee6559db63a1991468d7428d8e857085da,9486d2c704a62686429aa20f5e5d6b7a8540470a6dbbddff5e76407cbfd502f3,91b4d6206344cf5a8db69472d66606c091fd4b6e64cb3788b89518f75df00d52,119,0.43119266055,0.0797697388032,0.163607479152,-0.109533466424,0.897120923436,1.49367571842,1.15529602298,0.361111111111,2.04398527143,108,231,25.76264461,0.372197886194,0.372197886194,0.741610546635,0.3811509
RANDOM,260,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,d75b7ce04b89eb06b439e4a679b08fccfbfe56b88c46d2ba50eef4d9732092fa,612feb32216612737ee63dabda71862a5059a834a344e4fc796c8ee0a28fb952,e281fbcf2ebfe62b3946ac74a206f5bd0b405b87681350b201825642d244aa35,6125c4b4ffb9278bfef160d0c2d5bb01cbde8aa10dc41855cc8136c0c093b301,115,0.385321100917,0.141856310706,0.299402505512,-0.0996834063994,1.44121524254,3.00353405172,1.31580797011,0.383177570093,2.1181299031,107,225,25.06947396,0.349141344801,0.349141344801,0.695475890074,0.3249784
RANDOM,261,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,c30f4adc8d9e97c61dd806a2ecac697a299b76b85a10be253c5fd9f9c19d257b,bc5107b75c6c3328197bacaeb705ee67ca29859c0d7327444904252ce386dd67,a14e6ac57f6291bb1eb4b6a75d781a11ca0564042d02b549c23d1e1e75b4ec2c,c6b304bad9cbe197d268943fd7fb48ac3f5311d4e42e8d03a19293a9a0390f2d,111,0.440366972477,0.34138816104,0.78580440867,-0.13544179529,2.92221651159,5.80178671576,1.74925290035,0.432692307692,2.29346491379,104,219,26.9338336,0.379588092641,0.379588092641,0.736195178423,0.2810662
RANDOM,262,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,d006ca52ead96303906f35727876656ad8ab11964716a1047a9488ada3041fe9,f8cf20b145f91b2324c7b0d47f4d1c07078c14902fb85a78dd387ac178034ebf,1fe0da7cd7be109f0a68f60242ca27ea69158b7f0d2d10359bcbe6efa8c02c75,154a3ef3d2997219cc2cfc8c361ad954667084fb4facd23a6461f3b99d699878,111,0.366972477064,0.331677526986,0.76037061852,-0.0643411009081,3.08149303133,11.8178055362,1.83506457667,0.485714285714,1.94300955177,105,223,25.83965877,0.3953460869,0.3953460869,0.729139181167,0.3211465
RANDOM,263,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,897fc8f3d4c0b2abf5842bffec90e014dc434548f269ab98eb60c9399a47ca2f,ad7929eb7f3bc919d07722dfb04b897c1fb49585bc432839475aae11be16268b,c571657eb62092a39e646cdbee9a195f155e0f094085c6d1ac4f22d597e08e71,098d112371ba2206281ef130ec20c3c5aab7e078e126e766f7745eb91f5894f7,47,0.183486238532,-0.0185605857481,-0.0363132218599,-0.153117136982,-0.216726627513,-0.237159749559,0.912422168746,0.309523809524,2.03540329951,42,90,9.73632335,0.171010310433,0.171010310433,0.633451021456,0.1550661
RANDOM,264,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,32e17ce00bcfc1cd8ca2f7b388f7834662f94b6b109911616ab23367fff0a37e,c125d24d31b9128b3c774500526560b3a08019b4f8506c4d3ad75f17cb6a41b9,c06f0e20ad07e75260811040a75c92263ef169c4948696ac46be336d5278928e,408303cd8560abb87f0a6ec08aa26caafefa3c5e06f084d3078d9414daf368f2,86,0.293577981651,-0.0454891426968,-0.0878192872438,-0.158147087916,-0.577857946692,-0.555301323603,0.856624127611,0.382716049383,1.38165181873,81,170,17.57817187,0.271344329302,0.271344329302,0.685593697175,0.3582191
RANDOM,265,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,09540b6aa0eaa09dc8f13c5a7e2edf18339ec91254a79f7c98a71d5b41d758ae,83fc198af826bc72f3de86145f9bfb5c4d0d4b80f9867caa37fb778c7e073cd4,fa998a523937b265513fae05967600b64b867b905ca8f8786c61cce639da7b59,979ea022c6e94aa31c10a028ebd149e09931140a32d21cbb55ced38302871d4e,122,0.45871559633,-0.0249511403375,-0.0486627269307,-0.111968731689,-0.202632929404,-0.434609968306,0.950105197881,0.339285714286,1.85020485903,112,238,25.274657,0.367640409095,0.367640409095,0.6938342331,0.4184967
RANDOM,266,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,be6d851782c7192707dca94d77bbe5cbe25e9cee3a6686915fd951c3673e44c6,3529afac5f4860bc7b38ef3f2128e592610a012667cd9bca3f101e1f8d92bf12,1eb61fbffb067a032134d8011007994fe185bdfe16d880bd619e8777f59094df,fc49931a35fd4f07a39ecbeeb16f8f508ae4593ccb29d76f1cd497c7d09f07a0,114,0.45871559633,0.0795874078861,0.163219580351,-0.121467525422,0.997696907169,1.34373018453,1.17824917546,0.401869158879,1.75367319138,107,224,24.942135185,0.350539154856,0.350539154856,0.670021670684,0.5416993
RANDOM,267,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,57ff5c9bfe6aab751d1ab16ac1e8faf2818c04b0c4ffa1fc8a9b6db2b3b61c2e,ef9135195f7e2d5fe99340b77e2d7c46f9c6e9079308bed4fba35bc3ce26c909,4a959b028e41df28110426a677ed4ffcde181266593fad274fc28a66bb090c4b,770996b31c7f57eb22a4decf9528ad02e7d2f46406b63893f4a8bc838765d06c,111,0.467889908257,0.17827307052,0.382491965377,-0.0919884297767,1.79381316558,4.15804429215,1.43510815354,0.39175257732,2.22819423839,97,209,23.064786905,0.377838471999,0.377838471999,0.800004941266,0.4207367
RANDOM,268,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,bdee8bfa121adef9e4fbb627634d39dc6509bee50ec41eb86e6819c38e9a52ea,bdb7f8dd9d92931115d472ed99269bd63d8cbbb1e4c9445b5757df66f276d33a,617171d2c98a0cb152d30e83130287ff9738009ec9502a24eee5fa88585f9b3c,7a1e3968e23b13d9cf504a917ad9f8404d90e82c28fa73aa561b46649d3f2cbe,114,0.385321100917,0.180410275384,0.387447207699,-0.131272176712,1.81441588697,2.95148002725,1.42011180282,0.384615384615,2.27217888451,104,220,24.28027511,0.359881487293,0.359881487293,0.737718089374,0.4111727
RANDOM,269,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,16556ae720b1a016f0120c45e30a1abc1dfb23a6eeb40e754f85e4020acb4526,2af1684cb1b7509ce87f126b965846050afe8858163068dbcb16c74326acbcad,e3d23b884cbf6b9180480c4007d84288dede166539239d1a704f3f77658cb982,11361c686b9137d69c56d6d2b914dcff753c8ce1c0c233bf94cc8a29585fbd67,114,0.45871559633,0.120872165176,0.252678959264,-0.144330797865,1.31403766778,1.75069328931,1.26782494501,0.339805825243,2.4632027503,103,214,24.51938495,0.371875368029,0.371875368029,0.712027473917,0.427634
RANDOM,270,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,1febb6f717f260a83905f3dd136fddffbcc1cd70b8c8f09a2b3da4c2bb026e5b,fe89d7753a9a978be9d613058b75e67d4a7305cf9e755e515baf07a4d0d5a643,f6feeb90a54a2c2070103824cef8de4ed7b282d5b9d0df67337b2e2b60a6d15d,7181fb1f1116d82d1f801fd1833f2645bd75d0db4395934453e6f2242babefd1,122,0.357798165138,0.175954656744,0.377126472708,-0.0869279190947,1.87676981988,4.33838146174,1.4000253941,0.448598130841,1.72086454692,107,221,27.153406235,0.356903999345,0.356903999345,0.694208610921,0.3871443
RANDOM,271,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,965a5002680b617a67ccd79360ed62e9ffa3d4bbdd4047e7da8c8979be23f8ce,4181e141daa84f4d340cdefbe933dd765b91898930f0d1704fca7c14ff6bf1f8,c5898d687c8ddb7a8f616beb5c3503cf68c96d4119ecaaf0aa34471bca2d79a1,03bbeb014d0e2dea911c0f80f3a1a1b41f7c75edb2dbf6b9e25821c6ef1cb97b,57,0.211009174312,0.026770317376,0.0535424173213,-0.154958632414,0.461764860981,0.345527167395,1.13260893505,0.4,1.69891340257,45,98,10.97872002,0.175536386629,0.175536386629,0.704598760363,0.198154
RANDOM,272,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,d24e47e2748422b3ba2c3bd4bf9e66956a399f92c032b56e9aed10d72c193c71,01b8640e6d542f267514ca9ab397a69186fe32c8e33bb1f0e4a4c102eadc3ad9,5c3a010c230a875a8bef9333dc90b46c8dbae37469161269e4f4228654fcb4d1,c1747cd629fe7c49e1fc091bb9326e5845add1d01ae1947d5e4f38e92ae07242,120,0.522935779817,0.0795578346724,0.163156671013,-0.113618859344,0.890837567573,1.43599990314,1.15126105126,0.333333333333,2.30252210251,114,238,28.110073645,0.375133709841,0.375133709841,0.67228790002,0.4499422
RANDOM,273,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,97e707a6cf858bc2c9c740f7eb8c6e1c96afe043b5309cfeb44161c2ffee3fde,5ce26ae3d926ba3bb31d311f417e91a790bdd3434fb4dfacc55fc645649f724a,df692c07bb4bf006837c044a59c242b9a24d1f819cbd3ddc4dac3553a348df79,96dc7f2830314b05381eab6e818f2604f6dd0daab74d2c88c286236448a98a4e,114,0.376146788991,0.115712278204,0.241319248101,-0.104069534763,1.2779458252,2.31882700976,1.2630709019,0.409523809524,1.82117199809,105,217,25.77722698,0.393131409099,0.393131409099,0.721729949801,0.3871669
RANDOM,274,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,c441db2d36dba79d574222a33558b2087f90806e829b155ba6812a85883e07ae,bc6efc64c63d2e31fa7ed7c207048da4372ee259e8d01255908742733f17de75,75c9853600ead594359b6902db7c16f17585701f00be23183827cb4d617e578d,65239d76bb41c2a4b7b25764a0f4dafb0395448766a64bca26c019c2d1bc14ca,115,0.45871559633,0.0957892942252,0.197937298824,-0.0879703746344,1.13233270026,2.25004496851,1.22464408874,0.409523809524,1.7657658954,105,219,22.874147995,0.338610039183,0.338610039183,0.662489221732,0.376092
RANDOM,275,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,2a7e996df2c2e61cc759b93bdf2218dad89dbc28342b9e530fcea4d28965f855,072f36caa2bf8cb34b3f65dd6cf1f644a94d0555f4a6c6a16633873bdef27373,1201e9c2e1292c74b704ffb42c09d1483347cae40c4258ececb7330ba1b0c269,979b629cc005a44412cf14951f361c8c77816f80714bbb70ae0d36e37d67dd91,114,0.45871559633,0.211056629009,0.459464712726,-0.0790892864059,2.1053689963,5.80944314465,1.51197671828,0.371428571429,2.55872983093,105,220,24.73055962,0.359701540054,0.359701540054,0.692950121811,0.3872925
RANDOM,276,ace066960d482e7963b6be31f2aa23d3f4555fb3cfdeda451cf3e7fbfb0b4fba,284fa888c4dbbc69bd545040f390ceb2826244575d5e63f3ad51111efdb8dd81,9acdc36ab272220335f6772cca0605c1b3f21cb86405eb67304cce176cc03ef9,191eb794e509825712cf146785486d1d1c00e5c60eeb750c8611093e80a82f67,d1cfb5ca8e54a0a204c34e6935b43ae725a545cc326ba914acfe46dbd1465536,112,0.43119266055,0.0627057436972,0.127581348098,-0.0946076846502,0.848089594943,1.34853049802,1.15410993592,0.364485981308,2.01229424725,107,224,25.315663485,0.390613044636,0.390613044636,0.743001436899,0.383738
