date,code,side,price,shares,fee,reason,signal_date,stop,target
2026-06-24,002815,sell,17.43128,100,5.871564,close_stop,2026-06-23,18.473000000000003,23.254285714285714
2026-06-25,300568,sell,18.360815000000002,500,9.59020375,close_stop,2026-06-24,18.573999999999998,23.515714285714285
2026-06-25,300679,sell,68.40578000000001,200,11.840578,three_bars_no_high,2026-06-24,63.395,76.98
2026-06-26,003022,sell,26.996495000000003,400,10.399299000000001,three_bars_no_high,2026-06-25,26.156200000000002,33.902857142857144
2026-06-26,600246,buy,19.68984,700,5.13782888,strategy_v5_alpha_ranked_entry,2026-06-25,18.247600000000002,24.42
2026-06-26,002536,buy,51.525749999999995,300,5.0,strategy_v5_alpha_ranked_entry,2026-06-25,50.1368,61.56928571428571
2026-06-26,300382,buy,19.059525,400,5.0,strategy_v5_alpha_ranked_entry,2026-06-25,18.2378,22.89857142857143
2026-06-29,002536,sell,47.526225,300,12.128933749999998,close_stop,2026-06-26,50.1368,61.56928571428571
2026-06-29,002056,buy,30.23511,300,5.0,strategy_v5_alpha_ranked_entry,2026-06-26,29.2138,37.09428571428571
2026-06-30,300252,sell,16.621685,200,6.6621685,close_stop,2026-06-29,17.199,22.36714285714286
2026-06-30,002056,sell,28.815585,300,9.322337749999999,close_stop,2026-06-29,29.2138,37.09428571428571
2026-07-01,300382,sell,22.918535000000002,400,9.583707,target_close_confirmed,2026-06-30,20.03142857142857,22.89857142857143
2026-07-02,600246,sell,16.931530000000002,700,11.044556210000001,close_stop,2026-07-01,18.247600000000002,24.42
2026-07-02,600030,buy,29.384685,500,5.146923425,strategy_v5_alpha_ranked_entry,2026-07-01,27.9398,32.808571428571426
2026-07-02,688216,buy,42.24111,300,5.12672333,strategy_v5_alpha_ranked_entry,2026-07-01,40.3858,53.153571428571425
2026-07-02,000970,buy,15.707849999999999,700,5.0,strategy_v5_alpha_ranked_entry,2026-07-01,15.0038,18.382857142857144
2026-07-03,000970,add,16.438215,300,5.0,pyramid_add,2026-07-02,15.19,19.089285714285715
2026-07-03,002824,buy,32.67632999999999,100,5.0,strategy_v5_alpha_ranked_entry,2026-07-02,32.339999999999996,34.91
2026-07-06,688216,sell,40.709635,300,11.228574155,close_stop,2026-07-03,43.71142857142857,53.153571428571425
2026-07-06,002824,sell,32.093945,100,6.60469725,close_stop,2026-07-03,32.339999999999996,34.91
2026-07-07,600030,sell,29.12543,500,12.42698465,three_bars_no_high,2026-07-06,27.9398,32.808571428571426
2026-07-09,000970,sell,15.03248,1000,12.51624,end_of_backtest,2026-07-09,15.19,19.089285714285715
