code,name,industry
603095,越剑智能,制造业
603096,新经典,文化、体育和娱乐业
603097,江苏华辰,制造业
603098,森特股份,建筑业
603099,长白山,水利、环境和公共设施管理业
603100,川仪股份,制造业
603101,汇嘉时代,批发和零售业
603102,百合股份,制造业
603103,横店影视,文化、体育和娱乐业
603105,芯能科技,电力、热力、燃气及水生产和供应业
603106,恒银科技,制造业
603107,上海汽配,制造业
603108,润达医疗,批发和零售业
603109,神驰机电,制造业
603110,东方材料,制造业
603111,康尼机电,制造业
603112,华翔股份,制造业
603113,金能科技,制造业
603115,海星股份,制造业
603116,红蜻蜓,制造业
603117,万林物流,交通运输、仓储和邮政业
603118,共进股份,制造业
603119,浙江荣泰,制造业
603120,肯特催化,制造业
603121,华培动力,制造业
603122,合富中国,批发和零售业
603123,翠微股份,批发和零售业
603124,江南新材,制造业
603125,常青科技,制造业
603126,中材节能,科学研究和技术服务业
603127,昭衍新药,科学研究和技术服务业
603128,华贸物流,交通运输、仓储和邮政业
603129,春风动力,制造业
603130,云中马,制造业
603131,上海沪工,制造业
603132,金徽股份,采矿业
603133,退市碳元,UNMAPPED_603
603135,中重科技,制造业
603136,天目湖,水利、环境和公共设施管理业
603137,恒尚节能,建筑业
603138,海量数据,信息传输、软件和信息技术服务业
603139,康惠股份,制造业
603150,万朗磁塑,制造业
603151,邦基科技,制造业
603153,上海建科,科学研究和技术服务业
603155,新亚强,制造业
603156,养元饮品,制造业
603157,退市拉夏,UNMAPPED_603
603158,腾龙股份,制造业
603159,上海亚虹,制造业
603160,汇顶科技,制造业
603161,科华控股,制造业
603162,海通发展,交通运输、仓储和邮政业
603163,圣晖集成,建筑业
603165,荣晟环保,制造业
603166,福达股份,制造业
603167,渤海轮渡,交通运输、仓储和邮政业
603168,莎普爱思,制造业
603169,兰石重装,制造业
603170,宝立食品,制造业
603171,税友股份,信息传输、软件和信息技术服务业
603172,万丰股份,制造业
603173,福斯达,制造业
603176,汇通集团,建筑业
603177,德创环保,水利、环境和公共设施管理业
603178,圣龙股份,制造业
603179,新泉股份,制造业
603180,金牌家居,制造业
603181,皇马科技,制造业
603182,嘉华股份,制造业
603183,建研院,科学研究和技术服务业
603185,弘元绿能,制造业
603186,华正新材,制造业
603187,海容冷链,制造业
603188,亚邦股份,制造业
603189,*ST网达,信息传输、软件和信息技术服务业
603190,亚通精工,制造业
603191,望变电气,制造业
603192,汇得科技,制造业
603193,润本股份,制造业
603194,中力股份,制造业
603195,公牛集团,制造业
603196,璞源材料,制造业
603197,保隆科技,制造业
603198,迎驾贡酒,制造业
603199,九华旅游,水利、环境和公共设施管理业
603200,上海洗霸,水利、环境和公共设施管理业
603201,常润股份,制造业
603202,天有为,制造业
603203,快克智能,制造业
603205,健尔康,制造业
603206,嘉环科技,信息传输、软件和信息技术服务业
603207,小方制药,制造业
603208,江山欧派,制造业
603209,兴通股份,交通运输、仓储和邮政业
603210,泰鸿万立,制造业
603211,晋拓股份,制造业
603212,赛伍技术,制造业
603213,镇洋发展,制造业
603214,爱婴室,批发和零售业
603215,比依股份,制造业
603216,梦天家居,制造业
603217,元利科技,制造业
603218,日月股份,制造业
603219,富佳股份,制造业
603220,中贝通信,信息传输、软件和信息技术服务业
603221,爱丽家居,制造业
603222,济民健康,制造业
603223,恒通股份,电力、热力、燃气及水生产和供应业
603225,新凤鸣,制造业
603226,菲林格尔,制造业
603227,雪峰科技,制造业
603228,景旺电子,制造业
603229,奥翔药业,制造业
603230,内蒙新华,文化、体育和娱乐业
603231,索宝蛋白,制造业
603232,格尔软件,信息传输、软件和信息技术服务业
603233,大参林,批发和零售业
603235,天新药业,制造业
603236,移远通信,制造业
603237,五芳斋,制造业
603238,诺邦股份,制造业
603239,浙江仙通,制造业
603255,鼎际得,制造业
603256,宏和科技,制造业
603257,中国瑞林,科学研究和技术服务业
603258,电魂网络,信息传输、软件和信息技术服务业
603259,药明康德,科学研究和技术服务业
603260,合盛硅业,制造业
603261,立航科技,制造业
603266,天龙股份,制造业
603267,鸿远电子,制造业
603268,松发股份,制造业
603269,海鸥股份,制造业
603270,金帝股份,制造业
603271,永杰新材,制造业
603272,*ST联翔,制造业
603273,天元智能,制造业
603275,众辰科技,制造业
603276,恒兴新材,制造业
603277,银都股份,制造业
603278,大业股份,制造业
603279,景津装备,制造业
603280,南方路机,制造业
603281,江瀚新材,制造业
603282,亚光股份,制造业
603283,赛腾股份,制造业
603285,键邦股份,制造业
603286,日盈电子,制造业
603288,海天味业,制造业
603289,泰瑞机器,制造业
603290,斯达半导,制造业
603291,联合水务,电力、热力、燃气及水生产和供应业
603296,华勤技术,制造业
603297,永新光学,制造业
603298,杭叉集团,制造业
603299,苏盐井神,制造业
603300,海南华铁,租赁和商务服务业
603301,振德医疗,制造业
603303,得邦照明,制造业
603305,旭升集团,制造业
603306,华懋科技,制造业
603307,扬州金泉,制造业
603308,应流股份,制造业
603309,维力医疗,制造业
603310,巍华新材,制造业
603311,金海高科,制造业
603312,西典新能,制造业
603313,梦百合,制造业
603315,福鞍股份,水利、环境和公共设施管理业
603316,诚邦股份,建筑业
603317,天味食品,制造业
603318,水发燃气,电力、热力、燃气及水生产和供应业
603319,美湖股份,制造业
603320,迪贝电气,制造业
603321,梅轮电梯,制造业
603322,超讯科技,信息传输、软件和信息技术服务业
603323,苏农银行,金融业
603324,盛剑科技,制造业
603325,博隆技术,制造业
603326,我乐家居,制造业
603327,福蓉科技,制造业
603328,依顿电子,制造业
603329,上海雅仕,租赁和商务服务业
603330,天洋新材,制造业
603331,百达精工,制造业
603332,苏州龙杰,制造业
603333,福华尚纬,制造业
603335,迪生力,制造业
603336,宏辉果蔬,制造业
603337,杰克科技,制造业
603338,浙江鼎力,制造业
603339,四方科技,制造业
603341,龙旗科技,制造业
603344,星德胜,制造业
603345,安井食品,制造业
603348,文灿股份,制造业
603350,安乃达,制造业
603351,威尔药业,制造业
603353,和顺石油,批发和零售业
603355,莱克电气,制造业
603356,华菱精工,制造业
603357,设计总院,科学研究和技术服务业
603358,华达科技,制造业
603359,*ST东珠,建筑业
603360,百傲化学,制造业
603363,傲农生物,制造业
603365,水星家纺,制造业
603366,日出东方,制造业
603367,辰欣药业,制造业
603368,柳药集团,批发和零售业
603369,今世缘,制造业
603373,安邦护卫,租赁和商务服务业
603375,盛景微,制造业
603377,ST东时,教育
603378,*ST亚士,制造业
603379,三美股份,制造业
603380,易德龙,制造业
603381,永臻股份,制造业
603382,海阳科技,制造业
603383,顶点软件,信息传输、软件和信息技术服务业
603385,惠达卫浴,制造业
603386,骏亚科技,制造业
603387,基蛋生物,制造业
603388,*ST元成,UNMAPPED_603
603389,亚振家居,制造业
603390,通达电气,制造业
603391,力聚热能,制造业
603392,万泰生物,制造业
603393,新天然气,电力、热力、燃气及水生产和供应业
603395,红四方,制造业
603396,金辰股份,制造业
603398,*ST沐邦,制造业
603399,永杉锂业,制造业
603408,建霖家居,制造业
603409,汇通控股,制造业
603416,信捷电气,制造业
603421,鼎信通讯,制造业
603429,*ST集友,制造业
603439,三力制药,制造业
603444,吉比特,信息传输、软件和信息技术服务业
603456,九洲药业,制造业
603458,勘设股份,科学研究和技术服务业
603466,风语筑,文化、体育和娱乐业
603477,巨星农牧,农、林、牧、渔业
603486,科沃斯,制造业
603488,展鹏科技,制造业
603489,八方股份,制造业
603496,恒为科技,制造业
603499,翔港科技,制造业
603500,祥和实业,制造业
603501,豪威集团,制造业
603505,金石资源,采矿业
603506,南都物业,房地产业
603507,振江股份,制造业
603508,思维列控,制造业
603511,爱慕股份,制造业
603515,欧普照明,制造业
603516,淳中科技,制造业
603517,ST绝味,制造业
603518,锦泓集团,制造业
603519,立霸股份,制造业
603520,司太立,制造业
603527,众源新材,制造业
603528,多伦科技,信息传输、软件和信息技术服务业
603529,爱玛科技,制造业
603530,神马电力,制造业
603533,掌阅科技,信息传输、软件和信息技术服务业
603535,嘉诚国际,交通运输、仓储和邮政业
603536,惠发食品,制造业
603538,美诺华,制造业
603551,奥普科技,制造业
603555,ST贵人,UNMAPPED_603
603556,海兴电力,制造业
603557,*ST起步,制造业
603558,健盛集团,制造业
603559,中通国脉,信息传输、软件和信息技术服务业
603565,中谷物流,交通运输、仓储和邮政业
603566,普莱柯,制造业
603567,珍宝岛,制造业
603568,伟明环保,水利、环境和公共设施管理业
603569,长久物流,交通运输、仓储和邮政业
603577,汇金通,制造业
603578,三星新材,制造业
603579,荣泰健康,制造业
603580,艾艾精工,制造业
603583,捷昌驱动,制造业
603585,苏利股份,制造业
603586,金麒麟,制造业
603587,地素时尚,制造业
603588,高能环境,水利、环境和公共设施管理业
603589,口子窖,制造业
603590,康辰药业,制造业
603595,ST东尼,制造业
603596,伯特利,制造业
603598,引力传媒,租赁和商务服务业
603599,广信股份,制造业
603600,永艺股份,制造业
603601,再升科技,制造业
603602,纵横通信,信息传输、软件和信息技术服务业
603603,退市博天,UNMAPPED_603
603605,珀莱雅,制造业
603606,东方电缆,制造业
603607,京华激光,制造业
603608,天创时尚,制造业
603609,禾丰股份,制造业
603610,麒盛科技,制造业
603611,诺力股份,制造业
603612,索通发展,制造业
603613,国联股份,信息传输、软件和信息技术服务业
603615,茶花股份,制造业
603616,韩建河山,制造业
603617,君禾股份,制造业
603618,杭电股份,制造业
603619,中曼石油,采矿业
603626,科森科技,制造业
603628,清源股份,制造业
603629,利通电子,制造业
603630,拉芳家化,制造业
603633,徕木股份,制造业
603636,南威软件,信息传输、软件和信息技术服务业
603637,镇海股份,建筑业
603638,艾迪精密,制造业
603639,海利尔,制造业
603648,畅联股份,租赁和商务服务业
603650,彤程新材,制造业
603655,朗博科技,制造业
603656,泰禾智能,制造业
603657,春光科技,制造业
603658,安图生物,制造业
603659,璞泰来,制造业
603660,苏州科达,制造业
603661,恒林股份,制造业
603662,柯力传感,制造业
603663,三祥新材,制造业
603665,康隆达,制造业
603666,亿嘉和,制造业
603667,五洲新春,制造业
603668,天马科技,制造业
603669,灵康药业,制造业
603676,卫信康,制造业
603677,奇精机械,制造业
603678,火炬电子,制造业
603679,华体科技,制造业
603680,今创集团,制造业
603681,永冠新材,制造业
603682,锦和商管,租赁和商务服务业
603683,晶华新材,制造业
603685,晨丰科技,制造业
603686,福龙马,水利、环境和公共设施管理业
603687,大胜达,制造业
603688,石英股份,制造业
603689,皖天然气,电力、热力、燃气及水生产和供应业
603690,至纯科技,制造业
603693,江苏新能,电力、热力、燃气及水生产和供应业
603696,安记食品,制造业
603697,有友食品,制造业
603698,航天工程,制造业
603699,纽威股份,制造业
603700,宁水集团,制造业
603701,德宏股份,制造业
603703,盛洋科技,制造业
603706,东方环宇,电力、热力、燃气及水生产和供应业
603707,健友股份,制造业
603708,家家悦,批发和零售业
603709,中源家居,制造业
603711,香飘飘,制造业
603712,七一二,制造业
603713,密尔克卫,交通运输、仓储和邮政业
603716,塞力医疗,批发和零售业
603717,天域生物,农、林、牧、渔业
603718,*ST海利,制造业
603719,良品铺子,批发和零售业
603721,中广天择,文化、体育和娱乐业
603722,阿科力,制造业
603725,天安新材,制造业
603726,朗迪集团,制造业
603727,博迈科,采矿业
603728,鸣志电器,制造业
603729,ST龙韵,租赁和商务服务业
603730,岱美股份,制造业
603733,仙鹤股份,制造业
603737,三棵树,制造业
603738,泰晶科技,制造业
603739,蔚蓝生物,制造业
603755,日辰股份,制造业
603757,大元泵业,制造业
603758,秦安股份,制造业
603759,海天股份,电力、热力、燃气及水生产和供应业
603766,隆鑫通用,制造业
603767,中马传动,制造业
603768,常青股份,制造业
603773,沃格光电,制造业
603776,永安行,信息传输、软件和信息技术服务业
603777,来伊份,批发和零售业
603778,国晟科技,制造业
603779,威龙股份,制造业
603786,科博达,制造业
603787,新日股份,制造业
603788,宁波高发,制造业
603789,ST星农,制造业
603790,雅运股份,制造业
603797,联泰环保,水利、环境和公共设施管理业
603798,康普顿,制造业
603799,华友钴业,制造业
603800,洪田股份,制造业
603801,志邦家居,制造业
603803,瑞斯康达,制造业
603806,福斯特,制造业
603808,歌力思,制造业
603809,豪能股份,制造业
603810,丰山集团,制造业
603811,诚意药业,制造业
603813,原尚股份,交通运输、仓储和邮政业
603815,交建股份,建筑业
603816,顾家家居,制造业
603817,海峡环保,电力、热力、燃气及水生产和供应业
603818,曲美家居,制造业
603819,神力股份,制造业
603822,ST嘉澳,制造业
603823,百合花,制造业
603825,ST华扬,租赁和商务服务业
603826,坤彩科技,制造业
603828,*ST利达,建筑业
603829,洛凯股份,制造业
603833,欧派家居,制造业
603836,海程邦达,租赁和商务服务业
603838,*ST四通,制造业
603839,安正时尚,制造业
603843,*ST正平,建筑业
603848,好太太,制造业
603855,华荣股份,制造业
603856,东宏股份,制造业
603858,步长制药,制造业
603859,能科科技,信息传输、软件和信息技术服务业
603860,中公高科,科学研究和技术服务业
603861,白云电器,制造业
603863,松炀资源,制造业
603866,桃李面包,制造业
603867,新化股份,制造业
603868,飞科电器,制造业
603869,ST智知,信息传输、软件和信息技术服务业
603871,嘉友国际,交通运输、仓储和邮政业
603876,鼎胜新材,制造业
603877,太平鸟,制造业
603878,武进不锈,制造业
603879,永悦科技,制造业
603880,南卫股份,制造业
603881,数据港,信息传输、软件和信息技术服务业
603882,金域医学,卫生和社会工作
603883,老百姓,批发和零售业
603885,吉祥航空,交通运输、仓储和邮政业
603886,元祖股份,制造业
603887,城地香江,信息传输、软件和信息技术服务业
603888,新华网,信息传输、软件和信息技术服务业
603889,新澳股份,制造业
603890,春秋电子,制造业
603893,瑞芯微,制造业
603895,天永智能,制造业
603896,寿仙谷,制造业
603897,长城科技,制造业
603898,好莱客,制造业
603899,晨光股份,制造业
603900,莱绅通灵,批发和零售业
603901,永创智能,制造业
603903,中持股份,水利、环境和公共设施管理业
603906,龙蟠科技,制造业
603908,牧高笛,制造业
603909,建发合诚,建筑业
603912,佳力图,制造业
603915,国茂股份,制造业
603916,苏博特,制造业
603917,合力科技,制造业
603918,金桥信息,信息传输、软件和信息技术服务业
603919,金徽酒,制造业
603920,世运电路,制造业
603922,ST金鸿顺,制造业
603926,铁流股份,制造业
603927,中科软,信息传输、软件和信息技术服务业
603928,兴业股份,制造业
603929,亚翔集成,建筑业
603931,格林达,制造业
603933,睿能科技,制造业
603936,博敏电子,制造业
603937,丽岛新材,制造业
603938,三孚股份,制造业
603939,益丰药房,批发和零售业
603948,建业股份,制造业
603949,雪龙集团,制造业
603950,长源东谷,制造业
603955,大千生态,建筑业
603956,威派格,制造业
603958,哈森股份,制造业
603959,ST百利,建筑业
603960,克来机电,制造业
603963,*ST大药,UNMAPPED_603
603966,法兰泰克,制造业
603967,中创物流,交通运输、仓储和邮政业
603968,醋化股份,制造业
603969,银龙股份,制造业
603970,中农立华,批发和零售业
603976,正川股份,制造业
603977,国泰集团,制造业
603978,深圳新星,制造业
603979,金诚信,采矿业
603980,吉华集团,制造业
603982,泉峰汽车,制造业
603983,丸美生物,制造业
603985,恒润股份,制造业
603986,兆易创新,制造业
603987,康德莱,制造业
603988,中电电机,制造业
603989,艾华集团,制造业
603990,麦迪科技,信息传输、软件和信息技术服务业
603991,领先股份,制造业
603992,松霖科技,制造业
603993,洛阳钼业,采矿业
603995,甬金股份,制造业
603996,退市中新,UNMAPPED_603
603997,继峰股份,制造业
603998,方盛制药,制造业
603999,读者传媒,文化、体育和娱乐业
605001,威奥股份,制造业
605003,众望布艺,制造业
605005,合兴股份,制造业
605006,山东玻纤,制造业
605007,五洲特纸,制造业
605008,长鸿高科,制造业
605009,豪悦护理,制造业
605011,杭州热电,电力、热力、燃气及水生产和供应业
605016,百龙创园,制造业
605018,长华集团,制造业
605020,永和股份,制造业
605028,世茂能源,电力、热力、燃气及水生产和供应业
605033,美邦股份,制造业
605050,福然德,交通运输、仓储和邮政业
605055,迎丰股份,制造业
605056,咸亨国际,批发和零售业
605058,澳弘电子,制造业
605060,联德股份,制造业
605066,天正电气,制造业
605068,明新旭腾,制造业
605069,正和生态,水利、环境和公共设施管理业
605077,华康股份,制造业
605080,浙江自然,制造业
605081,退市太和,UNMAPPED_605
605086,龙高股份,采矿业
605088,冠盛股份,制造业
605089,味知香,制造业
605090,九丰能源,电力、热力、燃气及水生产和供应业
605098,行动教育,教育
605099,共创草坪,制造业
605100,华丰股份,制造业
605108,同庆楼,住宿和餐饮业
605111,新洁能,制造业
605116,奥锐特,制造业
605117,德业股份,制造业
605118,力鼎光电,制造业
605122,四方新材,制造业
605123,派克新材,制造业
605128,上海沿浦,制造业
605133,嵘泰股份,制造业
605136,丽人丽妆,批发和零售业
605138,盛泰集团,制造业
605151,西上海,制造业
605155,西大门,制造业
605158,华达新材,制造业
605162,新中港,电力、热力、燃气及水生产和供应业
605166,聚合顺,制造业
605167,利柏特,建筑业
605168,三人行,租赁和商务服务业
605169,洪通燃气,电力、热力、燃气及水生产和供应业
605177,东亚药业,制造业
605178,时空科技,建筑业
605179,一鸣食品,制造业
605180,华生科技,制造业
605183,确成股份,制造业
605186,健麾信息,制造业
605188,国光连锁,批发和零售业
605189,富春染织,制造业
605196,华通线缆,制造业
605198,安德利,制造业
605199,ST葫芦娃,制造业
605208,永茂泰,制造业
605218,伟时电子,制造业
605222,起帆电缆,制造业
605228,神通科技,制造业
605255,天普股份,制造业
605258,协和电子,制造业
605259,绿田机械,制造业
605266,健之佳,批发和零售业
605268,王力安防,制造业
605277,新亚电子,制造业
605286,同力天启,制造业
605287,德才股份,建筑业
605288,凯迪股份,制造业
605289,罗曼股份,建筑业
605296,神农集团,农、林、牧、渔业
605298,必得科技,制造业
605299,舒华体育,制造业
605300,佳禾食品,制造业
605303,园林股份,建筑业
605305,中际联合,制造业
605318,法狮龙,制造业
605319,无锡振华,制造业
605333,沪光股份,制造业
605336,*ST帅电,制造业
605337,李子园,制造业
605338,巴比食品,制造业
605339,南侨食品,制造业
605358,立昂微,制造业
605365,立达信,制造业
605366,宏柏新材,制造业
605368,蓝天燃气,电力、热力、燃气及水生产和供应业
605369,拱东医疗,制造业
605376,博迁新材,制造业
605377,华旺科技,制造业
605378,野马电池,制造业
605388,均瑶健康,制造业
605389,长龄液压,制造业
605398,新炬网络,信息传输、软件和信息技术服务业
605399,晨光新材,制造业
605488,福莱新材,制造业
605499,东鹏饮料,制造业
605500,森林包装,制造业
605507,国邦医药,制造业
605555,德昌股份,制造业
605566,福莱蒽特,制造业
605567,春雪食品,制造业
605577,龙版传媒,文化、体育和娱乐业
605580,恒盛能源,电力、热力、燃气及水生产和供应业
605588,冠石科技,制造业
605589,圣泉集团,制造业
605598,上海港湾,建筑业
605599,菜百股份,批发和零售业
688001,华兴源创,制造业
688002,睿创微纳,制造业
688003,天准科技,制造业
688004,博汇科技,信息传输、软件和信息技术服务业
688005,容百科技,制造业
688006,杭可科技,制造业
688007,光峰科技,制造业
688008,澜起科技,制造业
688009,中国通号,制造业
688010,福光股份,制造业
688011,新光光电,制造业
688012,中微公司,制造业
688013,天臣医疗,制造业
688015,交控科技,制造业
688016,心脉医疗,制造业
688017,绿的谐波,制造业
688018,乐鑫科技,信息传输、软件和信息技术服务业
688019,安集科技,制造业
688020,方邦股份,制造业
688021,奥福科技,制造业
688022,ST瀚川,制造业
688023,安恒信息,信息传输、软件和信息技术服务业
688025,杰普特,制造业
688026,洁特生物,制造业
688027,国盾量子,制造业
688028,沃尔德,制造业
688029,南微医学,制造业
688030,山石网科,信息传输、软件和信息技术服务业
688031,星环科技-U,信息传输、软件和信息技术服务业
688032,禾迈股份,制造业
688033,*ST天宜,制造业
688035,德邦科技,制造业
688036,传音控股,制造业
688037,芯源微,制造业
688038,中科通达,信息传输、软件和信息技术服务业
688039,当虹科技,信息传输、软件和信息技术服务业
688041,海光信息,制造业
688045,必易微,信息传输、软件和信息技术服务业
688046,药康生物,科学研究和技术服务业
688047,龙芯中科,制造业
688048,长光华芯,制造业
688049,炬芯科技,制造业
688050,爱博医疗,制造业
688051,佳华科技,信息传输、软件和信息技术服务业
688052,纳芯微,信息传输、软件和信息技术服务业
688053,ST思科瑞,科学研究和技术服务业
688055,龙腾光电,制造业
688056,莱伯泰科,制造业
688057,金达莱,水利、环境和公共设施管理业
688058,宝兰德,信息传输、软件和信息技术服务业
688059,华锐精密,制造业
688060,云涌科技,信息传输、软件和信息技术服务业
688061,灿瑞科技,信息传输、软件和信息技术服务业
688062,迈威生物-U,制造业
688063,派能科技,制造业
688065,凯赛生物,制造业
688066,*ST航图,信息传输、软件和信息技术服务业
688067,爱威科技,制造业
688068,热景生物,制造业
688069,德林海,水利、环境和公共设施管理业
688070,纵横股份,制造业
688071,华依科技,制造业
688072,拓荆科技,制造业
688073,毕得医药,科学研究和技术服务业
688075,安旭生物,制造业
688076,ST诺泰,制造业
688077,大地熊,制造业
688078,龙软科技,信息传输、软件和信息技术服务业
688079,美迪凯,制造业
688080,映翰通,制造业
688081,兴图新科,制造业
688082,盛美上海,制造业
688083,中望软件,信息传输、软件和信息技术服务业
688084,晶品特装,制造业
688085,三友医疗,制造业
688086,退市紫晶,UNMAPPED_688
688087,英科再生,制造业
688088,虹软科技,信息传输、软件和信息技术服务业
688089,嘉必优,制造业
688090,瑞松科技,制造业
688091,上海谊众,制造业
688092,爱科科技,制造业
688093,世华科技,制造业
688095,福昕软件,信息传输、软件和信息技术服务业
688096,京源环保,制造业
688097,博众精工,制造业
688098,申联生物,制造业
688099,晶晨股份,信息传输、软件和信息技术服务业
688100,威胜信息,制造业
688101,三达膜,制造业
688102,斯瑞新材,制造业
688103,国力电子,制造业
688105,诺唯赞,科学研究和技术服务业
688106,金宏气体,制造业
688107,安路科技,制造业
688108,赛诺医疗,制造业
688109,品茗科技,信息传输、软件和信息技术服务业
688110,东芯股份,制造业
688111,金山办公,信息传输、软件和信息技术服务业
688112,鼎阳科技,制造业
688113,联测科技,制造业
688114,华大智造,制造业
688115,思林杰,制造业
688116,天奈科技,制造业
688117,圣诺生物,制造业
688118,普元信息,信息传输、软件和信息技术服务业
688119,中钢洛耐,制造业
688120,华海清科,制造业
688121,*ST卓然,制造业
688122,西部超导,制造业
688123,聚辰股份,制造业
688125,安达智能,制造业
688126,沪硅产业,制造业
688127,蓝特光学,制造业
688128,中国电研,制造业
688129,东来技术,制造业
688130,晶华微,信息传输、软件和信息技术服务业
688131,皓元医药,科学研究和技术服务业
688132,邦彦技术,制造业
688133,泰坦科技,科学研究和技术服务业
688135,利扬芯片,制造业
688136,科兴制药,制造业
688137,近岸蛋白,科学研究和技术服务业
688138,清溢光电,制造业
688139,海尔生物,制造业
688141,杰华特,信息传输、软件和信息技术服务业
688143,长盈通,制造业
688146,中船特气,制造业
688147,微导纳米,制造业
688148,芳源股份,制造业
688150,莱特光电,制造业
688151,华强科技,制造业
688152,麒麟信安,信息传输、软件和信息技术服务业
688153,唯捷创芯,制造业
688155,先惠技术,制造业
688156,路德科技,水利、环境和公共设施管理业
688157,松井股份,制造业
688158,优刻得,信息传输、软件和信息技术服务业
688159,有方科技,制造业
688160,步科股份,制造业
688161,威高骨科,制造业
688162,巨一科技,制造业
688163,赛伦生物,制造业
688165,埃夫特-U,制造业
688166,博瑞医药,制造业
688167,炬光科技,制造业
688168,安博通,信息传输、软件和信息技术服务业
688169,石头科技,制造业
688170,德龙激光,制造业
688171,纬德信息,信息传输、软件和信息技术服务业
688172,燕东微,制造业
688173,希荻微,信息传输、软件和信息技术服务业
688175,高凌信息,制造业
688176,亚虹医药-U,制造业
688177,百奥泰,制造业
688178,万德斯,水利、环境和公共设施管理业
688179,阿拉丁,科学研究和技术服务业
688180,君实生物-U,制造业
688181,八亿时空,制造业
688182,灿勤科技,制造业
688183,生益电子,制造业
688184,ST帕瓦,制造业
688185,康希诺,制造业
688186,广大特材,制造业
688187,时代电气,制造业
688188,柏楚电子,信息传输、软件和信息技术服务业
688189,ST南新,制造业
688190,云路股份,制造业
688191,智洋创新,信息传输、软件和信息技术服务业
688192,迪哲医药-U,制造业
688193,仁度生物,制造业
688195,腾景科技,制造业
688196,卓越新能,制造业
688197,首药控股-U,制造业
688198,佰仁医疗,制造业
688199,久日新材,制造业
688200,华峰测控,制造业
688201,ST信安,信息传输、软件和信息技术服务业
688202,美迪西,科学研究和技术服务业
688203,海正生材,制造业
688205,德科立,制造业
688206,概伦电子,信息传输、软件和信息技术服务业
688207,格灵深瞳,信息传输、软件和信息技术服务业
688208,道通科技,制造业
688209,英集芯,制造业
688210,统联精密,制造业
688211,中科微至,制造业
688212,澳华内镜,制造业
688213,思特威,信息传输、软件和信息技术服务业
688215,瑞晟智能,制造业
688216,气派科技,制造业
688217,睿昂基因,制造业
688218,江苏北人,制造业
688219,会通股份,制造业
688220,翱捷科技-U,制造业
688221,前沿生物-U,制造业
688222,成都先导,科学研究和技术服务业
688223,晶科能源,制造业
688225,亚信安全,信息传输、软件和信息技术服务业
688226,威腾电气,制造业
688227,品高股份,信息传输、软件和信息技术服务业
688228,开普云,信息传输、软件和信息技术服务业
688229,博睿数据,信息传输、软件和信息技术服务业
688230,芯导科技,制造业
688231,隆达股份,制造业
688232,新点软件,信息传输、软件和信息技术服务业
688233,神工股份,制造业
688234,天岳先进,制造业
688235,百济神州,制造业
688236,春立医疗,制造业
688237,超卓航科,制造业
688238,和元生物,科学研究和技术服务业
688239,航宇科技,制造业
688244,永信至诚,信息传输、软件和信息技术服务业
688246,嘉和美康,信息传输、软件和信息技术服务业
688247,宣泰医药,制造业
688248,南网科技,科学研究和技术服务业
688249,晶合集成,制造业
688251,井松智能,制造业
688252,天德钰,信息传输、软件和信息技术服务业
688253,英诺特,制造业
688255,凯尔达,制造业
688256,寒武纪,信息传输、软件和信息技术服务业
688257,新锐股份,制造业
688258,卓易信息,信息传输、软件和信息技术服务业
688259,创耀科技,信息传输、软件和信息技术服务业
688260,昀冢科技,制造业
688261,东微半导,制造业
688262,国芯科技,信息传输、软件和信息技术服务业
688265,南模生物,科学研究和技术服务业
688266,泽璟制药-U,制造业
688267,中触媒,制造业
688268,华特气体,制造业
688269,凯立新材,制造业
688270,ST臻镭,制造业
688271,联影医疗,制造业
688272,富吉瑞,制造业
688273,麦澜德,制造业
688275,万润新能,制造业
688276,百克生物,制造业
688277,天智航-U,制造业
688278,特宝生物,制造业
688279,峰岹科技,信息传输、软件和信息技术服务业
688280,精进电动,制造业
688281,华秦科技,制造业
688282,理工导航,制造业
688283,坤恒顺维,制造业
688285,高铁电气,制造业
688286,敏芯股份,制造业
688287,退市观典,UNMAPPED_688
688288,鸿泉技术,制造业
688289,圣湘生物,制造业
688290,景业智能,制造业
688291,金橙子,信息传输、软件和信息技术服务业
688292,浩瀚深度,信息传输、软件和信息技术服务业
688293,奥浦迈,科学研究和技术服务业
688295,中复神鹰,制造业
688296,和达科技,信息传输、软件和信息技术服务业
688297,中无人机,制造业
688298,东方生物,制造业
688299,长阳科技,制造业
688300,联瑞新材,制造业
688301,奕瑞科技,制造业
688302,海创药业-U,制造业
688303,大全能源,制造业
688305,科德数控,制造业
688306,均普智能,制造业
688307,中润光学,制造业
688308,欧科亿,制造业
688309,恒誉环保,制造业
688310,迈得医疗,制造业
688311,盟升电子,制造业
688312,燕麦科技,制造业
688313,仕佳光子,制造业
688314,康拓医疗,制造业
688315,诺禾致源,科学研究和技术服务业
688316,青云科技-U,信息传输、软件和信息技术服务业
688317,之江生物,制造业
688318,财富趋势,信息传输、软件和信息技术服务业
688319,欧林生物,制造业
688320,禾川科技,制造业
688321,微芯生物,制造业
688322,奥比中光,制造业
688323,瑞华泰,制造业
688325,赛微微电,信息传输、软件和信息技术服务业
688326,经纬恒润,制造业
688327,云从科技-U,信息传输、软件和信息技术服务业
688328,深科达,制造业
688329,艾隆科技,制造业
688330,宏力达,制造业
688331,荣昌生物,制造业
688332,中科蓝讯,制造业
688333,铂力特,制造业
